major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,supergenus,genus,subgenus,species name,subspecies name,Accepted as,picture
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Calanidae ,-,-,Canthocalanus,-,Canthocalanus spp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Calanidae ,-,-,Nannocalanus,-,Nannocalanus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Calanidae ,-,-,Undinula ,-,Undinula sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Candaciidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Candaciidae,-,-,Candacia ,-,Candacia sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Centropagidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Centropagidae,-,-,Centropages,-,Centropages sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Centropagidae,-,-,Centropages,-,Centropages sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Clausocalanidae,-,-,Clausocalanus,-,Clausocalanus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Eucalanidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Eucalanidae,-,-,Eucalanus ,-,Eucalanus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Euchaetidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Acrocalanus ,-,Acrocalanus sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Acrocalanus ,-,Acrocalanus sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Calocalanus,-,Calocalanus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Paracalanus ,-,Paracalanus sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Paracalanus ,-,Paracalanus sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Paracalanidae,-,-,Paracalanus ,-,Paracalanus sp.3,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Phaennidae,-,-,Phaenna,-,Phaenna sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Pontellidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Pontellidae,-,-,Calanopia,-,Calanopia sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Pontellidae,-,-,Labidocera,-,Labidocera sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Temoridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Temoridae,-,-,Temora,-,Temora sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Tortanidae,-,-,Tortanus,-,Tortanus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Gymnoplea,Calanoida,-,-,-,Tortanidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,Corycaeidae,-,-,Corycaeus,-,Corycaeus sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.3,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.4,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.5,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.6,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Oithonida,-,-,Oithonidae,-,-,Oithona,-,Oithona sp.7,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,Oncaeidae,-,-,Oncaea,-,Oncaea sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,Sapphirinidae,-,-,Copilia,-,Copilia sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,Sapphirinidae,-,-,Copilia,-,Copilia sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Cyclopoida,Ergasilida,-,-,Sapphirinidae,-,-,Sapphirina,-,Sapphirina sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,Ectinosomatidae,-,-,Microsetella,-,Microsetella sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,Ectinosomatidae,-,-,Microsetella,-,Microsetella sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,Miraciidae ,Miraciinae,-,Macrosetella ,-,Macrosetella sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,Tachidiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Harpacticoida,-,-,-,Tachidiidae,-,-,Euterpina,-,Euterpina sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Hexanauplia,Copepoda,Neocopepoda,Podoplea,Siphonostomatoida,-,-,-,Cancerillidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea,Lysianassida,Synopioidea,Ampeliscidae,-,-,Ampelisca,-,Ampelisca chinensis,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Senticaudata,Corophiida,Caprelloidea ,Caprellidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Senticaudata,Corophiida,Caprelloidea ,Caprellidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Colomastigidea,Colomastigida,Colomastigoidea,Colomastigidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea ,Lysianassida,Dexaminoidea,Dexaminidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Phronimoidea,Lestrigonidae,-,-,Phronimopsis,-,Phronimopsis sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Platysceloidea,Lycaeopsidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata,Platysceloidea,Lycaeopsidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea ,Lysianassida,Lysianassoidea,Lysianassidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Senticaudata ,Hadziida ,Hadzioidea,Melitidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea ,Physocephalata,Platysceloidea,Oxycephalidae,-,-,Rhabdosoma ,-,Rhabdosoma sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea ,Physocephalata,Platysceloidea,Platyscelidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea ,Physocephalata,Platysceloidea,Platyscelidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Senticaudata,Corophiida,Caprelloidea,Podoceridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Hyperiidea,Physocephalata ,Platysceloidea,Pronoidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Amphipoda ,Amphilochidea ,Amphilochida,Amphilochoidea,Stenothoidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida ,Cumacea,-,-,-,Bodotriidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Brachyura,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Alpheidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Axiidea,-,Callianassidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea ,Crangonoidea,Crangonidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea ,Diogenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea ,Diogenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura,Paguroidea ,Diogenidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Galatheidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Alpheoidea,Hippolytidae ,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Gebiidea ,-,Laomediidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Dendrobranchiata,-,Sergestoidea ,Luciferidae ,-,-,Lucifer,-,Lucifer sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Dendrobranchiata,-,Sergestoidea ,Luciferidae ,-,-,Lucifer,-,Lucifer sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura ,Paguroidea,Paguridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea,Pandaloidea,Pandalidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata ,Anomura,Paguroidea,Parapaguridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Caridea ,Pasiphaeoidea,Pasiphaeidae ,-,-,Leptochela,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Anomura,Galatheoidea,Porcellanidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Achelata,-,Scyllaridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Dendrobranchiata,-,Sergestoidea,Sergestidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Dendrobranchiata,-,Sergestoidea,Sergestidae,-,-,Acetes,-,Acetes sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Dendrobranchiata,-,Penaeoidea,Solenoceridae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Stenopodidea,-,Stenopodidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Decapoda,Pleocyemata,Gebiidea,-,Upogebiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Eucarida,Euphausiacea,-,-,-,Euphausiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Isopoda,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Isopoda,Cymothoida,-,Cymothooidea,Cirolanidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Isopoda,Cymothoida,-,Cymothooidea,Gnathiidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,Gastrosaccinae ,-,Anchialina ,-,Anchialina sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,Mysinae,-,Anisomysis,-,Anisomysis sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,Gastrosaccinae,-,Haplostylus ,-,Haplostylus bengalensis,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,Siriellinae,-,Siriella,-,Siriella sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Eumalacostraca,-,Peracarida,Mysida,-,-,-,Mysidae,Siriellinae,-,Siriella,-,Siriella sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Hoplocarida,-,-,Stomatopoda,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Multicrustacea,Malacostraca,Hoplocarida,-,-,Stomatopoda,Unipeltata,-,Squilloidea ,Squillidae,-,-,Alima,-,Alima sp.,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Halocyprida,Halocypridina,-,Halocypridoidea,Halocyprididae,Conchoeciinae,-,Conchoecia,-,Conchoecia sp.1,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Halocyprida,Halocypridina,-,Halocypridoidea,Halocyprididae,Conchoeciinae,-,Conchoecia,-,Conchoecia sp.2,-,-,-
zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,-,Oligostraca,Ostracoda,Myodocopa,-,-,Halocyprida,Halocypridina,-,Halocypridoidea,Halocyprididae,Euconchoeciinae,-,Euconchoecia,-,Euconchoecia sp.,-,-,-
